source,text,html
cloudflare_Made_in_CA_Grocery_Guide,"GoBio! Organics	Bouillon cubes, broth powder, pesto cubes, gravy cubes, baking products, and candy	British Columbia","
	<td class=""column-1"">GoBio! Organics</td><td class=""column-2"">Bouillon cubes, broth powder, pesto cubes, gravy cubes, baking products, and candy</td><td class=""column-3"">British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Greetalia Foods	Honey dill sauce	Winnipeg, Manitoba","
	<td class=""column-1"">Greetalia Foods</td><td class=""column-2"">Honey dill sauce</td><td class=""column-3"">Winnipeg, Manitoba</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Heartbeat Hot Sauce	Variety of different hot sauces and merchandise	Thunder Bay, Ontario","
	<td class=""column-1"">Heartbeat Hot Sauce</td><td class=""column-2"">Variety of different hot sauces and merchandise</td><td class=""column-3"">Thunder Bay, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Heartbeat Hot Sauce Co.	Wide assortment of sauces	Thunder Bay, Ontario","
	<td class=""column-1"">Heartbeat Hot Sauce Co.</td><td class=""column-2"">Wide assortment of sauces</td><td class=""column-3"">Thunder Bay, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Kozlik’s Canadian Mustard	Mustard	Toronto, Ontario","
	<td class=""column-1"">Kozlik’s Canadian Mustard</td><td class=""column-2"">Mustard</td><td class=""column-3"">Toronto, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"La Maison Orphee	Olive oils, virgin oils & condiments	Quebec City","
	<td class=""column-1"">La Maison Orphee</td><td class=""column-2"">Olive oils, virgin oils &amp; condiments</td><td class=""column-3"">Quebec City</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Little Creek	Salad dressings	Kelowna, BC","
	<td class=""column-1"">Little Creek</td><td class=""column-2"">Salad dressings</td><td class=""column-3"">Kelowna, BC</td>
"
cloudflare_Made_in_CA_Grocery_Guide,No.7 Hot Sauce	Mexican hot sauces	Ontario,"
	<td class=""column-1"">No.7 Hot Sauce</td><td class=""column-2"">Mexican hot sauces</td><td class=""column-3"">Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,PEI Sea Salt Co	Pure sea salt in eco-conscious packaging	Prince Edward Island,"
	<td class=""column-1"">PEI Sea Salt Co</td><td class=""column-2"">Pure sea salt in eco-conscious packaging</td><td class=""column-3"">Prince Edward Island</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Peppermaster Hot Sauces	Rubs, spices, and sauces	Rigaud, Quebec","
	<td class=""column-1"">Peppermaster Hot Sauces</td><td class=""column-2"">Rubs, spices, and sauces</td><td class=""column-3"">Rigaud, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Silk Road Spices	Spices and spice blends	Calgary and Edmonton, Alberta","
	<td class=""column-1"">Silk Road Spices</td><td class=""column-2"">Spices and spice blends</td><td class=""column-3"">Calgary and Edmonton, Alberta</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Spice of Life Selections	Spice of Life Selections creates a variety of pepper and BBQ sauces with locally-sourced produce	Uxbridge, Ontario","
	<td class=""column-1"">Spice of Life Selections</td><td class=""column-2"">Spice of Life Selections creates a variety of pepper and BBQ sauces with locally-sourced produce</td><td class=""column-3"">Uxbridge, Ontario </td>
"
cloudflare_Made_in_CA_Grocery_Guide,"The Ketchup Project	Hand-crafted ketchup	Ottawa, Ontario","
	<td class=""column-1"">The Ketchup Project</td><td class=""column-2"">Hand-crafted ketchup</td><td class=""column-3"">Ottawa, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Vancouver Sea Salt	Create flake and fine sea salts, as well as infused sea salts and salted honey and chocolate	Oyster Bay","
	<td class=""column-1"">Vancouver Sea Salt </td><td class=""column-2"">Create flake and fine sea salts, as well as infused sea salts and salted honey and chocolate</td><td class=""column-3"">Oyster Bay</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Voisin's	Maple sauces	Ontario,"
	<td class=""column-1"">Voisin's</td><td class=""column-2"">Maple sauces</td><td class=""column-3"">Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Wicked Gourmet	Artisanal sauces	Formosa, Ontario","
	<td class=""column-1"">Wicked Gourmet</td><td class=""column-2"">Artisanal sauces</td><td class=""column-3"">Formosa, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"3 Teas	Black, green, white, herbal, and matcha teas	Alfred, Ontario","
	<td class=""column-1"">3 Teas</td><td class=""column-2"">Black, green, white, herbal, and matcha teas</td><td class=""column-3"">Alfred, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Amoda Tea	Well-being tea blends and matcha	Vancouver, British Columbia","
	<td class=""column-1"">Amoda Tea</td><td class=""column-2"">Well-being tea blends and matcha</td><td class=""column-3"">Vancouver, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Aura Teas	Gourmet tea	Vancouver, British Columbia","
	<td class=""column-1"">Aura Teas</td><td class=""column-2"">Gourmet tea</td><td class=""column-3"">Vancouver, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Blue Teapot	Black, green, white, herbal teas, and more	Vancouver, British Columbia","
	<td class=""column-1"">Blue Teapot</td><td class=""column-2"">Black, green, white, herbal teas, and more</td><td class=""column-3"">Vancouver, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Capital Tea	A full range of teas (Canadian online teashop)	Canada (unspecified),"
	<td class=""column-1"">Capital Tea</td><td class=""column-2"">A full range of teas (Canadian online teashop)</td><td class=""column-3"">Canada (unspecified)</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"ChaNoir	White, green, black, and herbal teas	Montreal, Quebec","
	<td class=""column-1"">ChaNoir</td><td class=""column-2"">White, green, black, and herbal teas</td><td class=""column-3"">Montreal, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Citizen Tea	A full range of loose-leaf teas	North York, Ontario","
	<td class=""column-1"">Citizen Tea</td><td class=""column-2"">A full range of loose-leaf teas</td><td class=""column-3"">North York, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"David's Tea	A variety of loose-leaf teas	Montreal, Quebec","
	<td class=""column-1"">David's Tea</td><td class=""column-2"">A variety of loose-leaf teas</td><td class=""column-3"">Montreal, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Distinctly Tea	Oolong, Matcha, Herbs, Tisanes, Black & White Teas, Yerba Maté, Rooibos, Green Tea, Lapacho, Pu-Ehr, Hot Cocoa	Stratford, Ontario","
	<td class=""column-1"">Distinctly Tea</td><td class=""column-2"">Oolong, Matcha, Herbs, Tisanes, Black &amp; White Teas, Yerba Maté, Rooibos, Green Tea, Lapacho, Pu-Ehr, Hot Cocoa</td><td class=""column-3"">Stratford, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Escarpment Gardens	Herbal teas	Mono, Ontario","
	<td class=""column-1"">Escarpment Gardens</td><td class=""column-2"">Herbal teas</td><td class=""column-3"">Mono, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Four O'Clock Teas	Black tea, green tea, white tea, chai, rooibos, herbal tea, plus classic organic Fairtrade & specialty organic teas	Montreal, Quebec","
	<td class=""column-1"">Four O'Clock Teas</td><td class=""column-2"">Black tea, green tea, white tea, chai, rooibos, herbal tea, plus classic organic Fairtrade &amp; specialty organic teas</td><td class=""column-3"">Montreal, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Herbal Connections	Teas and herbal baths	Canada,"
	<td class=""column-1"">Herbal Connections</td><td class=""column-2"">Teas and herbal baths</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Just Tea	Justly made Kenya tea	Vancouver, British Columbia","
	<td class=""column-1"">Just Tea</td><td class=""column-2"">Justly made Kenya tea</td><td class=""column-3"">Vancouver, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Monarch Tea Co.	A variety of loose-leaf teas	Hamilton, Ontario","
	<td class=""column-1"">Monarch Tea Co.</td><td class=""column-2"">A variety of loose-leaf teas</td><td class=""column-3"">Hamilton, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Murchie’s Fine Tea & C.	Tea, coffee, and hot chocolate	Various locations in British Columbia","
	<td class=""column-1"">Murchie’s Fine Tea &amp; C.</td><td class=""column-2"">Tea, coffee, and hot chocolate</td><td class=""column-3"">Various locations in British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Pluck Teas	Loose-leaf tea and matcha	East York, Ontario","
	<td class=""column-1"">Pluck Teas</td><td class=""column-2"">Loose-leaf tea and matcha</td><td class=""column-3"">East York, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Premium Teas	Black, green, herbal, and fruit teas	Etobicoke, Ontario","
	<td class=""column-1"">Premium Teas</td><td class=""column-2"">Black, green, herbal, and fruit teas</td><td class=""column-3"">Etobicoke, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Red Rose Tea	Black tea (owned by a U.S. company but manufactured in Canada)	Toronto, Ontario","
	<td class=""column-1"">Red Rose Tea</td><td class=""column-2"">Black tea (owned by a U.S. company but manufactured in Canada)</td><td class=""column-3"">Toronto, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Shanti Tea	A full selection of teas, herbs, and spices	Ottawa, Ontario","
	<td class=""column-1"">Shanti Tea</td><td class=""column-2"">A full selection of teas, herbs, and spices</td><td class=""column-3"">Ottawa, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Sloane Fine Tea Merchants	Premium tea selection	Toronto, Ontario","
	<td class=""column-1"">Sloane Fine Tea Merchants</td><td class=""column-2"">Premium tea selection</td><td class=""column-3"">Toronto, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"T by Daniel	A wide selection of loose-leaf teas	Vaughan, Ontario","
	<td class=""column-1"">T by Daniel</td><td class=""column-2"">A wide selection of loose-leaf teas</td><td class=""column-3"">Vaughan, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tao Tea Leaf	A variety of teas	Toronto, Ontario","
	<td class=""column-1"">Tao Tea Leaf</td><td class=""column-2"">A variety of teas</td><td class=""column-3"">Toronto, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tea Desire	Tea, hot chocolate, and specialty beverages	Sicamous, British Columbia","
	<td class=""column-1"">Tea Desire</td><td class=""column-2"">Tea, hot chocolate, and specialty beverages</td><td class=""column-3"">Sicamous, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tea Dot	Loose tea leaves	Vancouver, British Columbia","
	<td class=""column-1"">Tea Dot</td><td class=""column-2"">Loose tea leaves</td><td class=""column-3"">Vancouver, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tea Leaves	Premium loose-leaf tea	Vancouver, British Columbia","
	<td class=""column-1"">Tea Leaves</td><td class=""column-2"">Premium loose-leaf tea</td><td class=""column-3"">Vancouver, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tea Sante	Over 250 varieties of premium loose-leaf tea	Pointe-Claire, Quebec","
	<td class=""column-1"">Tea Sante</td><td class=""column-2"">Over 250 varieties of premium loose-leaf tea</td><td class=""column-3"">Pointe-Claire, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tealchemy	A full range of teas	Toronto, Ontario","
	<td class=""column-1"">Tealchemy</td><td class=""column-2"">A full range of teas</td><td class=""column-3"">Toronto, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tealish	Black, green, herbal, and fruit teas	(Canada, exact city not specified)","
	<td class=""column-1"">Tealish</td><td class=""column-2"">Black, green, herbal, and fruit teas</td><td class=""column-3"">(Canada, exact city not specified)</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tealyra	A wide selection of tea varieties	Chateauguay, Quebec","
	<td class=""column-1"">Tealyra</td><td class=""column-2"">A wide selection of tea varieties</td><td class=""column-3"">Chateauguay, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tease Tea	A variety of tea blends	Ottawa, Ontario","
	<td class=""column-1"">Tease Tea</td><td class=""column-2"">A variety of tea blends</td><td class=""column-3"">Ottawa, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"The Naked Leaf	Loose-leaf teas	Calgary, Alberta","
	<td class=""column-1"">The Naked Leaf</td><td class=""column-2"">Loose-leaf teas</td><td class=""column-3"">Calgary, Alberta</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"The Tea Emporium	White, green, oolong, black, pu-erh, rooibos, herbal, and fruit teas	Toronto, Ontario","
	<td class=""column-1"">The Tea Emporium</td><td class=""column-2"">White, green, oolong, black, pu-erh, rooibos, herbal, and fruit teas</td><td class=""column-3"">Toronto, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"The Tea Haus	A vast selection of teas	London, Ontario","
	<td class=""column-1"">The Tea Haus</td><td class=""column-2"">A vast selection of teas</td><td class=""column-3"">London, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Westholme Tea Company	Black, green, and herbal teas	Westholme, British Columbia","
	<td class=""column-1"">Westholme Tea Company</td><td class=""column-2"">Black, green, and herbal teas</td><td class=""column-3"">Westholme, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Brand
	
Products
	
Manufacturing In","<th class=""column-1 dt-orderable-asc dt-orderable-desc"" data-dt-column=""0"" rowspan=""1"" colspan=""1""><div class=""dt-column-header""><span class=""dt-column-title"">Brand</span><span class=""dt-column-order"" role=""button"" aria-label=""Brand: Activate to sort"" tabindex=""0""></span></div></th><th class=""column-2 dt-orderable-asc dt-orderable-desc"" data-dt-column=""1"" rowspan=""1"" colspan=""1""><div class=""dt-column-header""><span class=""dt-column-title"">Products</span><span class=""dt-column-order"" role=""button"""
cloudflare_Made_in_CA_Grocery_Guide,"Green Beaver	Toothpaste, mouthwash, dental floss, kids toothpaste, other personal care products	Canada","
	<td class=""column-1"">Green Beaver</td><td class=""column-2"">Toothpaste, mouthwash, dental floss, kids toothpaste, other personal care products</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"SD Naturals	Toothpaste, mouthwash, chapstick, teeth whitening kits, pet oral care/toothpaste	Cambridge, Ontario","
	<td class=""column-1"">SD Naturals</td><td class=""column-2"">Toothpaste, mouthwash, chapstick, teeth whitening kits, pet oral care/toothpaste</td><td class=""column-3"">Cambridge, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Attitude	Shampoo bars, conditioner, detangler, hair masks, hair oil, shower gel, body soap, bubble bath, kids/baby shampoo/soap, cosmetics, skin care	Montreal, Quebec","
	<td class=""column-1"">Attitude</td><td class=""column-2"">Shampoo bars, conditioner, detangler, hair masks, hair oil, shower gel, body soap, bubble bath, kids/baby shampoo/soap, cosmetics, skin care</td><td class=""column-3"">Montreal, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Crate 61 Organics	Soaps	Canada,"
	<td class=""column-1"">Crate 61 Organics</td><td class=""column-2"">Soaps</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Jack59	Shampoo, conditioner, personal care products	Edmonton, Alberta","
	<td class=""column-1"">Jack59</td><td class=""column-2"">Shampoo, conditioner, personal care products</td><td class=""column-3"">Edmonton, Alberta</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Live Clean	Shampoo, conditioner, leave-in conditioner, hand soap, body wash, lotion, foam bath	Canada","
	<td class=""column-1"">Live Clean</td><td class=""column-2"">Shampoo, conditioner, leave-in conditioner, hand soap, body wash, lotion, foam bath</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,LUS (Love Ur Self)	Hair care products	Canada,"
	<td class=""column-1"">LUS (Love Ur Self)</td><td class=""column-2"">Hair care products</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Rocky Mountain Soap	Soap, bath products, hair care, skincare, kitchen soaps	Alberta","
	<td class=""column-1"">Rocky Mountain Soap</td><td class=""column-2"">Soap, bath products, hair care, skincare, kitchen soaps</td><td class=""column-3"">Alberta</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"The Soap Company of Nova Scotia	Soap, deodorant, skincare, and essential oils	Sherbrooke, Nova Scotia","
	<td class=""column-1"">The Soap Company of Nova Scotia</td><td class=""column-2"">Soap, deodorant, skincare, and essential oils</td><td class=""column-3"">Sherbrooke, Nova Scotia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"The Unscented Company	Shampoo, conditioner, hand soap, body soap, and other personal care products	Beloeil, Quebec","
	<td class=""column-1"">The Unscented Company</td><td class=""column-2"">Shampoo, conditioner, hand soap, body soap, and other personal care products</td><td class=""column-3"">Beloeil, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Cascades Fluff & Tuff	Eco-conscious, biodegradable toilet paper (recycled fibres)	Quebec","
	<td class=""column-1"">Cascades Fluff &amp; Tuff</td><td class=""column-2"">Eco-conscious, biodegradable toilet paper (recycled fibres)</td><td class=""column-3"">Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Cashmere	Toilet paper, dinner napkins, fresh wipes	Canada","
	<td class=""column-1"">Cashmere</td><td class=""column-2"">Toilet paper, dinner napkins, fresh wipes</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Purex	Toilet paper (multiple varieties)	Western Canada,"
	<td class=""column-1"">Purex</td><td class=""column-2"">Toilet paper (multiple varieties)</td><td class=""column-3"">Western Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Royale	Carbon-neutral toilet paper	New Brunswick and Ontario,"
	<td class=""column-1"">Royale</td><td class=""column-2"">Carbon-neutral toilet paper</td><td class=""column-3"">New Brunswick and Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"CanPrev	Vitamins and supplements	Scarborough, Ontario","
	<td class=""column-1"">CanPrev</td><td class=""column-2"">Vitamins and supplements</td><td class=""column-3"">Scarborough, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Ener-C	Regular and sugar-free multivitamin drink mixes	Canada,"
	<td class=""column-1"">Ener-C</td><td class=""column-2"">Regular and sugar-free multivitamin drink mixes</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Good Protein	Plant-based protein and organic superfoods powder	Quebec,"
	<td class=""column-1"">Good Protein</td><td class=""column-2"">Plant-based protein and organic superfoods powder</td><td class=""column-3"">Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Herbaland	Vitamins, supplements	Richmond, British Columbia","
	<td class=""column-1"">Herbaland</td><td class=""column-2"">Vitamins, supplements</td><td class=""column-3"">Richmond, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Jamieson Vitamins	Vitamins, minerals, supplements, herbs, and more	Windsor, Ontario","
	<td class=""column-1"">Jamieson Vitamins</td><td class=""column-2"">Vitamins, minerals, supplements, herbs, and more</td><td class=""column-3"">Windsor, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,NFH	Supplements	Canada,"
	<td class=""column-1"">NFH</td><td class=""column-2"">Supplements</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Organika	Collagen, supplements, superfoods, electrolytes	Canada","
	<td class=""column-1"">Organika</td><td class=""column-2"">Collagen, supplements, superfoods, electrolytes</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Plain Nutrition	Eco-friendly protein powder supplements	Canada,"
	<td class=""column-1"">Plain Nutrition</td><td class=""column-2"">Eco-friendly protein powder supplements</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Vitality	Supplements, vitamins, minerals	Vancouver, B.C.","
	<td class=""column-1"">Vitality</td><td class=""column-2"">Supplements, vitamins, minerals</td><td class=""column-3"">Vancouver, B.C.</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Webber Naturals	Vitamins, supplements, herbs, and more	British Columbia","
	<td class=""column-1"">Webber Naturals</td><td class=""column-2"">Vitamins, supplements, herbs, and more</td><td class=""column-3"">British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Whole Earth & Sea	Oils, multivitamins, and protein supplements	Okanagan, British Columbia","
	<td class=""column-1"">Whole Earth &amp; Sea</td><td class=""column-2"">Oils, multivitamins, and protein supplements</td><td class=""column-3"">Okanagan, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Down East Cleaning Products	Household cleaners, detergents, and hand and body wash from Dartmouth, Nova Scotia	Dartmouth, Nova Scotia","
	<td class=""column-1"">Down East Cleaning Products</td><td class=""column-2"">Household cleaners, detergents, and hand and body wash from Dartmouth, Nova Scotia </td><td class=""column-3"">Dartmouth, Nova Scotia </td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Eco-Max	Plant-based Cleaners, detergents, and personal care products	Ontario, Canada","
	<td class=""column-1"">Eco-Max</td><td class=""column-2"">Plant-based Cleaners, detergents, and personal care products</td><td class=""column-3"">Ontario, Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"La Parisienne	Laundry and dish detergents and household cleaners	Quebec, Canada","
	<td class=""column-1"">La Parisienne</td><td class=""column-2"">Laundry and dish detergents and household cleaners</td><td class=""column-3"">Quebec, Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Nature Clean	Dish soap, dishwasher rinsing agent, dishwasher tabs, and other cleaning products	Canada","
	<td class=""column-1"">Nature Clean</td><td class=""column-2"">Dish soap, dishwasher rinsing agent, dishwasher tabs, and other cleaning products</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Nellie’s	Air deodorizers, laundry soda, oxygen brightener, stain remover, dish cubes and butter, and dishcloths.	North Vancouver, British Columbia","
	<td class=""column-1"">Nellie’s</td><td class=""column-2"">Air deodorizers, laundry soda, oxygen brightener, stain remover, dish cubes and butter, and dishcloths.</td><td class=""column-3"">North Vancouver, British Columbia</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Pink Solution	Plant and mineral-based, eco-safe, biodegradable, non-toxic, pet-safe, vegan cleaning products	Vancouver, British Columbia","
	<td class=""column-1"">Pink Solution</td><td class=""column-2"">Plant and mineral-based, eco-safe, biodegradable, non-toxic, pet-safe, vegan cleaning products</td><td class=""column-3"">Vancouver, British Columbia </td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Tru Earth	All-natural eco-strip laundry detergent, fabric softeners, scent boosters, and stain removers	Canada","
	<td class=""column-1"">Tru Earth</td><td class=""column-2"">All-natural eco-strip laundry detergent, fabric softeners, scent boosters, and stain removers</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Products
	
Brand
	
Manufacturing In","<th class=""column-1 dt-orderable-asc dt-orderable-desc"" data-dt-column=""0"" rowspan=""1"" colspan=""1""><div class=""dt-column-header""><span class=""dt-column-title"">Products</span><span class=""dt-column-order"" role=""button"" aria-label=""Products: Activate to sort"" tabindex=""0""></span></div></th><th class=""column-2 dt-orderable-asc dt-orderable-desc"" data-dt-column=""1"" rowspan=""1"" colspan=""1""><div class=""dt-column-header""><span class=""dt-column-title"">Brand</span><span class=""dt-column-order"" role=""butt"
cloudflare_Made_in_CA_Grocery_Guide,Cascades	Recycled paper towel products	Quebec,"
	<td class=""column-1"">Cascades</td><td class=""column-2"">Recycled paper towel products</td><td class=""column-3"">Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Scotties	Tissues	Canada,"
	<td class=""column-1"">Scotties</td><td class=""column-2"">Tissues</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Sponge Towels	Paper towel products	Canada,"
	<td class=""column-1"">Sponge Towels</td><td class=""column-2"">Paper towel products</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Allen’s	Cleaning vinegars	Ontario,"
	<td class=""column-1"">Allen’s</td><td class=""column-2"">Cleaning vinegars</td><td class=""column-3"">Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"AspenClean	Laundry detergents, dish soaps, cleaners, cleaning kits (some products made in Canada; cloths made in Korea)	Canada (varies by product; cloths from Korea)","
	<td class=""column-1"">AspenClean</td><td class=""column-2"">Laundry detergents, dish soaps, cleaners, cleaning kits (some products made in Canada; cloths made in Korea)</td><td class=""column-3"">Canada (varies by product; cloths from Korea)</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Attitude	Dish soap, dishwasher pods, laundry, all-purpose cleaners, air fresheners, pet cleaners	Montreal, Quebec","
	<td class=""column-1"">Attitude</td><td class=""column-2"">Dish soap, dishwasher pods, laundry, all-purpose cleaners, air fresheners, pet cleaners</td><td class=""column-3"">Montreal, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Biovert	Window cleaner, all-purpose cleaner, laundry soap, hand soap, bathroom cleaner	Terrebonne, Quebec","
	<td class=""column-1"">Biovert</td><td class=""column-2"">Window cleaner, all-purpose cleaner, laundry soap, hand soap, bathroom cleaner</td><td class=""column-3"">Terrebonne, Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Glad Garbage Bags	Garbage bags (over 40 quality products)	Orangeville, Ontario","
	<td class=""column-1"">Glad Garbage Bags</td><td class=""column-2"">Garbage bags (over 40 quality products)</td><td class=""column-3"">Orangeville, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Hertel	Disinfectants, all-purpose cleaners, bathroom cleaners, and glass cleaners	Quebec","
	<td class=""column-1"">Hertel</td><td class=""column-2"">Disinfectants, all-purpose cleaners, bathroom cleaners, and glass cleaners</td><td class=""column-3"">Quebec</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Nature’s Bee	Beeswax wraps, cleaning tablets, dish soap, dishcloths, shower steamers, eco-friendly bundles	Canada","
	<td class=""column-1"">Nature’s Bee</td><td class=""column-2"">Beeswax wraps, cleaning tablets, dish soap, dishcloths, shower steamers, eco-friendly bundles</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Nellie’s	Laundry detergents, kitchen and bathroom cleaners	Canada","
	<td class=""column-1"">Nellie’s</td><td class=""column-2"">Laundry detergents, kitchen and bathroom cleaners</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"The Bare Home	Hand soap, body bars, shampoo bars, dishwashing, surface cleaning, laundry detergent, dryer balls, stain stick, accessories	Canada","
	<td class=""column-1"">The Bare Home</td><td class=""column-2"">Hand soap, body bars, shampoo bars, dishwashing, surface cleaning, laundry detergent, dryer balls, stain stick, accessories</td><td class=""column-3"">Canada</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Royale	Baby diapers	Moncton, N.B","
	<td class=""column-1"">Royale</td><td class=""column-2"">Baby diapers</td><td class=""column-3"">Moncton, N.B</td>
"
cloudflare_Made_in_CA_Grocery_Guide,Armstrong	Bird feed	Southern Ontario,"
	<td class=""column-1"">Armstrong</td><td class=""column-2"">Bird feed</td><td class=""column-3"">Southern Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Big Country Raw	Raw pet food for cats and dogs	Smithville, Ontario","
	<td class=""column-1"">Big Country Raw</td><td class=""column-2"">Raw pet food for cats and dogs</td><td class=""column-3"">Smithville, Ontario</td>
"
cloudflare_Made_in_CA_Grocery_Guide,"Bowser’s Pet Products	Pet beds, bowls, and travel mats	Mississauga, Ontario","
	<td class=""column-1"">Bowser’s Pet Products</td><td class=""column-2"">Pet beds, bowls, and travel mats</td><td class=""column-3"">Mississauga, Ontario</td>
"
